qt5-json, 3063.59, 1030.72, 11120, 0, 225691, 0, 12290, 3344.53
flavio, 3130.42, 1154.35, 11300, 0, 225691, 0, 43070, 10788.2
qt5-sax-attributes, 24177.6, 6109.65, 35920, 0, 223624, 0, 26360, 7694.31
qt5-dom-attributes, 24065.8, 5915.54, 36696, 0, 223624, 0, 39274, 8378.24
qt5-stream-attributes, 23559.3, 5964.1, 35110, 0, 223624, 0, 21598, 6300.51
qt5-sax-childnodes, 32678.3, 5341.78, 46800, 0, 278224, 0, 37650, 7199.13
qt5-dom-childnodes, 32358.8, 5141.74, 45950, 0, 278224, 0, 49650, 6358.26
qt5-stream-childnodes, 32615.5, 6040.66, 46200, 0, 278224, 0, 39600, 7038.47
